Id Dotação,Sigla da Empresa,Descrição da empresa,Código do órgão,Descrição do órgão,Código da unidade,Descrição da unidade,Código da função,Descrição da função,Código da subfunção,Descrição da subfunção,Código do programa do governo,Descrição do programa do governo,Código do projeto/atividade,Descrição do projeto/atividade,Código da conta despesa,Descrição da conta despesa,Código da categoria econômica,Descrição da categoria econômica,Código do grupo de natureza da despesa,Descrição do grupo de natureza da despesa,Código da modalidade de aplicação,Descrição da modalidade de aplicação,Código do elemento de despesa,Descrição do elemento de despesa,Código da fonte de recurso,Descrição da fonte de recurso,Exercício,Proposto,Orçado,Atualizado,EmpenhadoBruto,Anulado,EmpenhadoLiquido,Liquidado,Pago,Congelado,RestosSaldoTransferido,RestosProcessados,RestosNaoProcessados,RestosLiquidado,RestosPago,RestosCancelado,RestosSaldo
127823,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,122,Administração Geral,3001,Acesso à cultura,6439,Ações de Difusão Cultural do Theatro Municipal - Administrativos,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2019,6000000.00,6000000.00,6000000.00,8179150.00,2500000.00,5679150.00,.00,.00,320850.00,.00,.00,.00,.00,.00,.00,.00
127824,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,392,Difusão Cultural,3001,Acesso à cultura,6434,Ações de formação das Escolas de Música e Dança do Theatro Municipal e da Praça das Artes,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,Material de Consumo,00,Tesouro Municipal,2019,80000.00,80000.00,80000.00,.00,.00,.00,.00,.00,4278.00,.00,.00,.00,.00,.00,.00,.00
127825,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,392,Difusão Cultural,3001,Acesso à cultura,6434,Ações de formação das Escolas de Música e Dança do Theatro Municipal e da Praça das Artes,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,06,Recursos Próprios da Administração Indireta,2019,250000.00,250000.00,250000.00,.00,.00,.00,.00,.00,250000.00,.00,.00,.00,.00,.00,.00,.00
127826,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,392,Difusão Cultural,3001,Acesso à cultura,6434,Ações de formação das Escolas de Música e Dança do Theatro Municipal e da Praça das Artes,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2019,300000.00,300000.00,300000.00,.00,.00,.00,.00,.00,16042.00,.00,.00,.00,.00,.00,.00,.00
127827,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,392,Difusão Cultural,3001,Acesso à cultura,6434,Ações de formação das Escolas de Música e Dança do Theatro Municipal e da Praça das Artes,33904700,Obrigações Tributárias e Contributivas,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,47,Obrigações Tributárias e Contributivas,00,Tesouro Municipal,2019,2516966.00,2516966.00,2516966.00,2382372.00,.00,2382372.00,.00,.00,134594.00,.00,.00,.00,.00,.00,.00,.00
127828,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,392,Difusão Cultural,3001,Acesso à cultura,6434,Ações de formação das Escolas de Música e Dança do Theatro Municipal e da Praça das Artes,33903600,Outros Serviços de Terceiros - Pessoa Física,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,36,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,2019,12584830.00,12584830.00,12584830.00,6175354.22,26032.64,6149321.58,.00,.00,672974.00,.00,.00,.00,.00,.00,.00,.00
127829,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,392,Difusão Cultural,3001,Acesso à cultura,6490,Ações de Difusão Cultural do Theatro Municipal - Grupos Artísticos Técnicos e Administrativos,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2019,80000000.00,80000000.00,80000000.00,75721995.00,.00,75721995.00,.00,.00,4278005.00,.00,.00,.00,.00,.00,.00,.00
127830,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,392,Difusão Cultural,3001,Acesso à cultura,6491,Ações de Difusão Cultural do Theatro Municipal - Patrimônio,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2019,10000000.00,10000000.00,10000000.00,9465250.00,.00,9465250.00,.00,.00,534750.00,.00,.00,.00,.00,.00,.00,.00
127831,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,392,Difusão Cultural,3001,Acesso à cultura,6438,Ações de Difusão Cultural do Theatro Municipal - Programação Artística,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,2019,15000000.00,15000000.00,15000000.00,20197874.00,6000000.00,14197874.00,.00,.00,802126.00,.00,.00,.00,.00,.00,.00,.00
127832,FTMSP,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,85,Fundação Theatro Municipal de São Paulo,10,Fundação Theatro Municipal de São Paulo,13,Cultura,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,33901400,Diárias - Civil,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,14,Diárias - Civil,00,Tesouro Municipal,2019,30000.00,30000.00,30000.00,.00,.00,.00,.00,.00,1604.00,.00,.00,.00,.00,.00,.00,.00
